x,y,z
586.21478880936,277.3501699429321,d
589.9455884031489,230.7331836753678,d
568.3042016038993,262.3389299248897,d
514.9662968645629,245.77436235426694,d
569.2182969006271,257.10239151280825,d
551.3325713724897,244.41258298162964,d
519.0337090801416,254.62531807249664,d
528.3962006046903,279.57216045304773,d
526.2537466755658,266.6321492829869,d
556.3524007687168,275.138043493561,d
542.1909795772663,256.0983926379589,d
541.6648126605227,302.4490890552204,d
521.2740631300292,288.1944025624034,d
606.4549945754155,263.86044793233555,d
560.5853547888606,253.7013890650412,d
587.9804916922403,253.25292275969704,d
550.3111708543533,263.3884726241589,d
579.6693904720286,277.0707041741105,d
598.5363037338752,227.7484471099981,d
591.3247019347392,256.5890308416916,d
647.8859785835708,284.2576548297188,d
605.563795119817,248.30166414293527,d
592.3367411708437,268.94362691895293,d
577.934663949807,257.6541694453548,d
564.2237312201111,292.3581922652802,d
549.4031935649084,294.48073561498916,d
585.3760489838388,272.0091178169524,d
520.412799171007,282.61672282952935,d
565.2038582176166,263.44464122480105,d
548.6206349928827,252.72629095686153,d
558.2566597315297,253.81238251311194,d
569.9285944818536,252.3785406276475,d
593.9390398485347,269.78184833276043,d
579.8884114804355,296.7002652474107,d
613.4224556489173,221.77153253293545,d
561.1545449167705,223.58585605921786,d
618.2606684569747,259.3803887446767,d
560.2884091473413,221.63699239497993,d
606.4506792991821,279.8132887972105,d
547.1186755126156,268.1292594562982,d
571.195111325463,219.72119453576403,d
602.9781949377942,300.09509110670416,d
598.9264724103822,256.08486489015274,d
529.7459769173247,292.2122104620412,d
576.1399002518924,268.9529178526115,d
570.2178900107059,236.50166206417424,d
545.3301883188473,279.8193941977588,d
541.9922805829173,230.14858669821734,d
574.4415796054628,285.5775820896381,d
562.3620542038254,234.60799070625234,d
606.3629525005128,257.0111174749441,d
550.2618692306298,275.6948531240471,d
545.3467711567021,205.30017683835973,d
216.49428854822847,109.31896755748949,b
208.8667618143831,54.200296996726024,b
207.5360628926083,60.74253639955663,b
242.9026658364069,41.17942910989797,b
252.64233616612557,-4.6539577452596745,b
228.42693706914608,32.93854979986202,b
253.00993426038866,96.47895998581998,b
262.42060579899515,86.88092036630798,b
274.63782943680263,14.603066755675343,b
236.79001852178487,67.0100729548634,b
241.81140550266034,37.01763730081626,b
250.14581557130387,17.764550172025054,b
231.4922021822486,26.354189719592455,b
256.6260219406255,10.31897870964616,b
214.2997145173825,48.059825701826014,b
196.7042116361126,50.45694279664417,b
199.91396919947033,47.869501161782296,b
209.47422766170138,33.34735801827469,b
293.0964960196271,50.87504571893038,b
233.56331597254857,29.533079253496112,b
305.33796920496235,32.290464813457504,b
262.1118747860834,36.091896064939306,b
79.09978584823794,470.8783155210515,a
88.0658063443343,460.2479053642719,a
69.72517012988362,403.8546480341038,a
88.74591451991546,366.53118071009715,a
99.52712432760359,310.1237451282358,a
85.5860801929111,309.2489599001391,a
71.14956628514577,243.34915268330832,a
95.57349002845226,154.30596838508546,a
52.13399146821992,86.87352697462279,a
53.86334862363469,117.50229641336847,a
119.90665871306643,115.75316644650133,a
118.06137402232395,48.92551027471035,a
96.40120398829622,77.61109067460114,a
63.8971373384352,102.19331807986862,a
37.68609258158122,104.9763245851023,a
98.46268433248872,145.09009609043756,a
114.60103847392021,121.33479667833689,a
89.65894332538981,201.93619353379881,a
111.17021173753906,267.22865051198005,a
134.31129332928037,313.1316898930597,a
123.78993119157519,398.76029689486955,a
109.22160775757573,410.28415940348697,a
112.46031062649796,481.2503243383468,a
96.02940253615957,461.7279931750838,a
43.3540129209764,460.6393696640869,a
86.08908690005062,448.60115739956734,a
82.83591034562448,429.1532722071871,a
114.30107140186496,503.81875057669544,a
40.79493751654583,406.2571933358781,a
85.48283885799265,404.4037248782628,a
60.8755074885199,349.57404417125747,a
45.398424028341935,285.031765934477,a
90.52098543307719,291.8186523055819,a
102.8344896925148,212.12922932612884,a
67.36965923075526,143.60019610098135,a
59.437120036694296,149.16817696820544,a
52.611000448375805,137.5216587592991,a
68.89884373786707,96.85962609785003,a
61.55385856028765,84.9762948404441,a
102.17828538233704,92.04521393063652,a
80.81111559923431,103.47833129168362,a
21.30570800104308,90.71883699747599,a
63.85528730000384,101.08895989583755,a
67.78440688576684,162.0032466795131,a
97.81921509721538,259.63028309346,a
57.408276824754296,304.75922730030385,a
86.58907312864095,333.2460776170775,a
121.14664583320673,431.388985856471,a
58.16006619777016,407.7332254862249,a
94.32398892230749,460.01790703131866,a
114.28614229981525,481.3620950669684,a
96.14304487979608,435.8348380376792,a
54.857584171661685,482.07753853216366,a
64.66928362779036,367.90694806109514,a
100.96128252137137,364.5511518034135,a
50.640888597704475,286.9632496885663,a
93.64446110959585,248.68905187537,a
129.66720658731387,211.2355738641836,a
103.1496054055238,105.2553031539017,a
107.20398237524934,85.04388152955471,a
94.64574403930933,45.56218314588955,a
110.27884442308272,74.56498674169563,a
46.34683117649384,48.96493201202122,a
72.9969872945394,32.11641938575332,a
600.7929507812667,479.52484445513693,d
534.1225520652293,408.3311905303043,d
620.2176140067342,413.43870424518224,d
580.1551158645715,241.19536922884697,d
596.0101186735726,224.95907594126265,d
573.1062169165148,155.07683424948033,d
574.8060802602519,109.68543662738347,d
607.0505275698637,137.14557407221008,d
607.6266305421038,119.58725101438017,d
535.0054175822461,141.50541120649564,d
558.0162621459517,190.84568869008018,d
573.6679661669551,207.87251917134012,d
543.5283930554406,192.1641866691827,d
573.319823227859,242.73961168181813,d
542.6279990258071,255.54645340749374,d
593.8818487748756,289.8845111958017,d
565.1685291772734,210.09752768785972,d
549.3903886574799,291.4182926097899,d
571.4165024409125,225.5918677597216,d
574.5888023476303,307.12446948810697,d
551.4033510294059,239.86215717300007,d
574.8470120332036,250.65509972720963,d
568.5686152195615,210.2242138226594,d
584.8727075491124,226.90741979064813,d
601.1731013303863,300.74084714850187,d
645.1219694102492,320.3345119392459,d
614.6830246855138,291.13357074747285,d
638.8670395478407,268.89615553391354,d
566.043643816366,202.041087375141,d
591.1994346580042,194.53039212076845,d
650.8799825211331,236.6189506242776,d
597.9275363125622,248.29781045625612,d
597.3392834033798,335.9047983464755,d
565.3536872995295,267.8623422497677,d
574.319919708555,277.5820069878306,d
654.9339998204038,240.52451715186805,d
556.0944141666877,205.27628749634243,d
575.2423914128091,261.9601321340019,d
526.2625572787288,318.8581457901973,d
541.2918751622418,270.5947058846356,d
586.1085045173646,267.68690435299783,d
561.6479851113887,243.33463564847705,d
605.1068472267942,285.2156485068567,d
548.9874444870759,307.44150415455243,d
544.9318567746678,286.15989255572936,d
570.9648115333454,204.25862616267995,d
556.1512318494879,211.10166616685876,d
629.8493634079267,186.68463692234718,d
593.5611367754763,186.84720983577444,d
577.5015931937103,194.93005782737572,d
588.0461289947115,227.08857742845174,d
552.8973525186994,256.8315686270673,d
616.9355557110894,234.96255579742535,d
592.6823263863553,219.66452844245356,d
558.5889832838922,256.1254393625044,d
577.6723027089365,294.2216823557317,d
578.1270470146078,317.30978684237647,d
567.1814695703439,338.56875647420225,d
539.475750882716,356.75501907348865,d
542.0199050653321,282.7766055609952,d
557.4415402650428,220.805308120625,d
569.9361120837357,195.67928862501833,d
604.3359732098073,202.19484726603093,d
562.8297495502104,286.0216672949284,d
590.8904619962439,317.2769801626765,d
566.2011917625446,274.2808020607779,d
581.3359407344907,231.4724856285349,d
562.999937110541,207.40178196407214,d
598.0489014216803,187.59595857358545,d
616.9543915532188,227.54958622421543,d
587.9876935612286,306.6935104377562,d
605.896633193668,365.71409503824634,d
605.2112856609158,328.41825404981404,d
609.1827688065937,418.7159643664651,d
540.016870238774,356.45584322335924,d
531.6333788432636,348.4290123468161,d
603.8581931617931,338.5676450864125,d
573.5946296279185,392.06676294754885,d
597.9235258700031,343.8873447464309,d
556.6919846790566,302.9756299041144,d
621.203788812889,346.8255948771753,d
601.4252898582591,320.0313007677918,d
627.3984371125104,354.31061871900533,d
622.1921144544453,367.91769237313565,d
586.555993614307,349.88693238288505,d
558.1874192155077,309.0874557979336,d
578.9057593203651,280.2057397867998,d
585.1200397110292,337.70192070616054,d
533.9629950631728,398.96835244375865,d
537.971273593337,342.5895749833512,d
597.8765891435174,382.34588548951956,d
578.642076686641,307.3924346310564,d
588.3747663101336,348.17611709520236,d
581.8834739016314,357.31969039709116,d
575.2304929105087,363.0764725138646,d
578.7853906067605,351.1588538957489,d
561.9269483516754,419.91440684637007,d
564.587519681273,396.97072812391514,d
542.3799374558467,357.59850584339426,d
593.1766163789857,327.998253094056,d
605.5273527924301,268.6924667873347,d
561.9668982795142,307.01579711109235,d
600.5233178407117,313.8069036691791,d
626.9443518280316,378.7883861347313,d
636.8435749606203,359.5533084723133,d
586.7680620347267,367.8301684402471,d
579.9934599927319,375.12198634823886,d
560.5604012986274,375.50033132143204,d
584.4831224804517,222.19394438662994,d
590.2601282362389,245.19511375470546,d
590.2675987357869,257.7516012240012,d
578.1494552764664,121.74907616725301,d
566.0668493317283,137.37211112245922,d
597.7876563142312,138.1071964809869,d
557.6634109395155,144.94516903166465,d
558.3906777314086,179.52080704978164,d
558.7534792982729,197.9369167549341,d
613.3410106842309,175.59602777837455,d
572.8403939224792,137.03016356577723,d
566.1184699590449,92.92462627143692,d
587.1881404918828,126.78369368909455,d
578.363488584383,129.72059185985472,d
543.0163264720034,163.79557557675247,d
560.5954996654898,229.0529716766419,d
556.6746929187893,248.054668478921,d
601.7045312029314,215.82224329660556,d
525.4212453362643,230.83791888340642,d
587.8539626423757,215.88185952372783,d
626.3218755500162,275.8826748831785,d
605.1588989137425,317.33282058067516,d
589.507038821283,323.74892403191285,d
595.3139511751268,291.5332477397978,d
564.3558997189964,252.26107491407203,d
588.6038212889005,246.70283744732112,d
569.9704978337257,176.47371537026322,d
609.0647768856813,259.87226106457257,d
608.4453961931649,250.12634107178437,d
605.6940936325755,268.2088869282877,d
120.95740279914871,458.0292723244785,a
96.15822175470419,462.8630974753601,a
105.02501453621079,359.2097247839148,a
113.91541871200289,309.4024628131956,a
121.75257223440695,346.97191311287907,a
118.92264161708167,344.8523764114217,a
85.65972245000461,302.3010201052464,a
124.16864992984526,288.33273132460016,a
96.66453214569952,264.0367188639625,a
116.47344294476684,392.1553074334385,a
73.70618770116225,395.9569051845088,a
118.29334760681927,396.0364300406188,a
95.77123328110736,361.0977432073756,a
97.57480536479301,421.6151919236309,a
81.72557493295136,350.70091554139594,a
112.62050278786279,417.4241941230771,a
94.15529041180193,319.4434719138953,a
135.44003116750744,316.54601001269674,a
96.19762950259872,339.38115478238944,a
58.4412125854736,451.5892659239529,a
73.20317123684441,381.6163758247644,a
103.4327102786956,422.84167587630793,a
98.47800049563403,346.5602258720627,a
152.4801358281737,290.0789487945987,a
133.03678081973504,333.6684528924926,a
106.82552151203953,311.3356008998807,a
114.66972916594545,404.0836007392042,a
88.48180196576902,332.5843109494574,a
59.02114979542759,331.65534051918837,a
110.25921314541984,370.9737029273009,a
34.992615495742456,323.22564662315824,a
49.39594518741406,345.7483055035423,a
73.35224508919508,291.72611014675954,a
57.342968401226926,290.72203712583223,a
109.36782495691824,319.26263106183444,a
69.24441179184402,359.7852962945268,a
118.18119027853623,335.4217849739547,a
36.871863327521794,355.5430895121276,a
80.26709545724047,342.13256465653956,a
109.114229592407,378.1041765157594,a
108.91843925217147,321.88612141428064,a
94.52568270797163,321.43916222702,a
101.06557272918681,335.5924148969465,a
57.31304413882158,350.96373994093284,a
113.68297013152306,274.3573646837066,a
37.35850010517068,289.5051472630285,a
112.58528555560387,230.89694400794656,a
123.37718608162746,221.07539716074996,a
85.60563046234788,224.9389866577862,a
72.0904902935317,245.9144537712949,a
123.73211517076896,209.09573629643967,a
70.5311793831283,213.06877641869613,a
67.83843096421344,187.9842251444462,a
260.0524463621368,448.4607235090905,b
206.10811671108866,457.20212913771667,b
155.40601818627954,432.5830520293557,b
199.39424255067945,466.3386577281028,b
239.66422499727705,449.7579082104422,b
198.13638166620797,421.47832791091116,b
221.5359813514629,454.12757829244913,b
201.8270299806545,368.3461398932426,b
216.07697648724138,396.66616383381603,b
198.6705021748227,447.92317734329276,b
208.3851601511052,445.02344320908077,b
219.94604569925977,451.3212345754266,b
226.1958394929495,460.9013423521105,b
249.6507906048071,485.92790058807174,b
198.6730251467121,550.5021766586077,b
178.18756981409865,425.2528475305375,b
243.80220293578145,408.0754091634917,b
237.16899834157002,433.32784636321645,b
199.1612159356848,441.50427289555034,b
219.2597154339455,433.27071772863957,b
260.5250011269702,416.5129648285242,b
266.7780960095616,445.912405139393,b
201.40147852904883,443.5338823879461,b
252.99408975204685,462.3163502080606,b
185.63734263029374,462.1286686440456,b
214.75454431062442,412.4976387196282,b
201.70729859683317,419.31437002792813,b
182.97585105097465,407.14317196701575,b
210.84211532100534,415.60489272589825,b
196.2261016199924,456.4166867320995,b
223.33964600561617,441.9721201623021,b
241.35886643117826,466.64120549736975,b
226.67180894985194,441.44787309022934,b
178.63669097136045,442.16913139745145,b
248.5056737247079,474.71781871092986,b
254.15638413980793,363.92048330743677,b
218.3440902698892,451.1548468988661,b
255.006041918402,469.75733269788657,b
162.3181693215417,456.35383134182524,b
125.10043184414684,489.8395160417402,b
175.13130383174746,445.2516765213993,b
214.19434702393917,456.4042463297353,b
217.7716659484298,423.9182871719304,b
262.6890386673788,41.07242139168943,b
241.44363522521292,-21.153071176620642,b
228.00748604297164,69.8421554591759,b
214.88853616802876,20.648981650981113,b
200.835318122084,61.35761922163482,b
203.81584062263818,62.55398156182929,b
231.76452960050528,16.389921740087345,b
249.7025464210562,74.07886388390051,b
265.8160500547789,25.533249756116106,b
274.37530160644116,44.298053171198546,b
237.1018939071457,55.13990025885403,b
238.74801664452974,60.24060101213877,b
156.91944755963857,34.13389880978389,b
188.03882476944838,52.65178322127093,b
207.0984428015455,117.29534324582039,b
210.0211165691609,29.847892718796118,b
203.74579869347502,93.42057388185833,b
194.27261154210615,89.84633185850981,b
266.3307839082138,79.92588922644853,b
275.63393849380236,48.07068597199054,b
224.678272934146,44.29790346219187,b
249.61960894118658,50.64500561291368,b
224.43820651350535,66.66970488442144,b
219.5429937782846,32.84201491952382,b
209.79008981814184,52.06613595371266,b
227.29833794724408,-10.772714900060691,b
225.22763054886084,68.6549333564189,b
185.83957039279102,21.871111639639764,b
258.590164024127,32.92224828777347,b
236.76390087307436,68.9335775726189,b
254.42949884757567,51.22957231912113,b
248.37535691210468,41.84045238733705,b
183.6144831402125,79.30183001556509,b
163.85363797756514,102.67749488234494,b
207.1020019701596,57.9614985580867,b
258.24593338674714,11.577364058495334,b
294.5299059080718,59.267907076078075,b
233.47017480641313,80.99582137373892,b
261.92423037873954,68.5272321901698,b
269.1113564740788,53.11022292755723,b
204.46825904836302,97.56584836431642,b
211.39172604140222,113.81011650053534,b
191.56762488888185,61.14518849272429,b
195.9756072076644,65.93500923034497,b
167.4069824425443,63.85268923637352,b
221.0939203067956,20.202759329569687,b
230.989295982267,21.581624769183293,b
236.13943439397994,29.152804757556908,b
257.45639417530543,28.982688338160585,b
253.720562118392,29.100695428061954,b
224.90826095184354,54.51065200609668,b
227.3274941537445,-0.6389559069564257,b
239.4605428664554,52.095678812918266,b
233.37126714955858,136.54802222206968,b
221.28940069569876,22.115939833166806,b
215.37048712721514,16.664707243883925,b
231.79373090870416,69.53856336992419,b
237.66316527470323,37.02406029483706,b
246.20047889298934,54.14459388647197,b
257.1215021713566,85.41518881361071,b
212.98548881734,11.410252430065555,b
211.88307637314276,-20.361281731915483,b
284.72571966404644,47.02244411961277,b
262.7554738333121,57.91966219731722,b
240.81904443929736,216.23053073203022,b
257.62046696987636,202.12015077235804,b
258.3634035889364,192.3355251744128,b
207.5978312972106,200.53435863465933,b
228.80585560954705,262.1881424358677,b
246.5466806883877,242.0460771042376,b
204.30240938956666,285.1130665300705,b
227.8990525903321,240.596287887389,b
278.90821387906556,204.3731874662323,b
227.6890458661072,278.72304768918934,b
239.53485556277582,212.69987982361715,b
216.68960590878876,271.3613280283553,b
250.2236976100318,188.455478440175,b
277.15652607446424,219.21548378155887,b
235.50463076410816,253.59608253033403,b
165.27713769212056,279.0306311264448,b
206.59005212579154,225.44839641356566,b
265.8085153822515,226.61370382053616,b
257.067280508936,261.24349568257026,b
193.29696068290264,217.23844248811758,b
225.80181877459216,234.16265346841288,b
221.36351825898694,252.41970930235647,b
286.87019480014584,246.6729448401678,b
205.07869375792257,260.561328984314,b
231.13268291946,250.06823069426468,b
252.32287758378797,267.2316534266751,b
239.1943074983565,232.52945876332865,b
250.4209130714533,203.96867123084456,b
262.13517946942983,194.92386575698072,b
227.57329879987708,285.1318260515634,b
259.03173575358784,239.5002212200721,b
256.19033144467653,242.86165307469298,b
219.1342725392699,261.28427286475375,b
289.8958224688419,274.6932367193352,b
262.11500939879727,241.47219141336814,b
241.74043129632685,221.06681368949705,b
233.44066523438164,229.47765092436453,b
237.42494446233042,240.95464001505104,b
245.62060338502567,282.72932932880605,b
223.06020907481798,246.64713030559693,b
252.3909148236928,225.8116217252549,b
248.75491640543385,242.3131089016407,b
220.4674223774279,248.83717656813738,b
260.9632566019784,230.00606881982327,b
262.8061016387114,240.86941438816575,b
208.30856753917078,243.0240428110905,b
227.734149895687,223.25133590804177,b
238.6649953481051,249.65361533604664,b
214.58649007322785,283.2138823849132,b
222.3414151339957,270.1651699811659,b
194.00141866233193,279.131502477971,b
221.36183841859045,228.69072020231744,b
247.07659369571968,253.8623981887598,b
248.99812522331504,277.7601668925572,b
261.8014600521254,264.04693078928364,b
271.1349049895366,231.20250574465035,b
278.38008674864363,260.35635118788286,b
225.59270242656063,263.8300588387402,b
289.800328635858,211.59640192801936,b
191.72901957851872,243.01836866439913,b
232.57295150287808,211.50221790531555,b
222.74568966430272,255.7472342054576,b
242.39427510656742,271.85854874440037,b
265.86064951983786,219.14363917459343,b
263.8052634780796,254.30990896853632,b
225.2026805079753,194.1346407057585,b
187.17852173587863,265.934023714842,b
286.28285000879555,224.86709065399197,b
208.27611666009378,276.2106125203891,b
189.00872790818622,329.13664891801983,b
225.00335041061493,235.41316133517336,b
249.96237478219004,251.10199349466882,b
282.13430966579807,226.04741703058272,b
268.6477172688874,257.8938686348709,b
227.0820511423624,239.4524663852614,b
241.5201829504387,262.71132830558065,b
236.62890803459072,247.3745280265831,b
221.2917970246644,266.2807798895378,b
224.16645662097955,253.20591005531207,b
266.52644981279843,223.0135141220294,b
263.89089974865743,235.6345944605343,b
256.9760996043229,225.11106318691697,b
182.82123722672685,267.64766551796527,b
246.11523379796768,190.99543969384553,b
257.0093208920672,242.19237599343103,b
220.03565812823553,224.70101207766135,b
247.66834422717474,222.15974116477844,b
235.04593048867122,256.06750643705317,b
229.27852989238085,268.69537369276054,b
228.81244651341933,269.66090078598256,b
288.55399318778444,265.83096074872833,b
240.865706218212,236.3678289476971,b
230.85653943136865,241.10534995611027,b
280.4637576853043,249.369909584533,b
242.78088136027068,252.42218802439066,b
237.06496154254265,254.85513671368744,b
227.01094460358036,252.58544068774114,b
243.3539732502876,284.3262086076243,b
233.2866038754086,271.5134796134662,b
264.4958362630312,272.1939622938044,b
242.45054043668554,230.83138607897865,b
270.6394689699636,240.35255866402326,b
291.8130984886333,281.00053368202214,b
226.7741759898089,231.9789592094258,b
237.43513169474284,261.49343010276016,b
188.33368426803005,234.56636206607237,b
259.10000438382576,234.49957682870854,b
219.10533767081114,264.4908617298513,b
240.081914747651,242.38058528085833,b
231.0170261538281,256.31891988916914,b
206.41958754357697,272.4317922335934,b
267.5297964384078,265.6651033057883,b
259.36679125769416,276.47694611958116,b
217.5039381869765,240.56675047854316,b
215.76895519673263,265.63331411648323,b
222.67572982262035,272.63622100183545,b
209.87884560707903,259.0582126563483,b
235.62957124537894,266.7921861079447,b
216.60625065241268,251.53872224719834,b
219.64732831193973,235.25993504071727,b
248.93629237204064,272.12141482130494,b
147.86787421252677,268.41337000038766,b
220.37434150429345,277.6636225016631,b
179.31979790978477,245.14608017449677,b
202.5707735714173,260.8521709382001,b
231.19757118781823,218.1073677750735,b
234.68482130070697,240.01939725602176,b
283.6893076044212,237.78940198338012,b
201.77801221462215,206.22000190331954,b
233.24732730538767,278.86179646408783,b
229.86355825246568,260.35138932535597,b
256.08950676566997,257.05615650873904,b
287.71306035317093,283.34341797756554,b
226.9338421257712,222.92757191208096,b
243.62424246157906,227.25861317113402,b
247.38697014470063,255.42959663954875,b
263.248799852412,251.53802163521198,b
242.75986114419993,272.1934654556933,b
227.75363491778708,249.81644748238202,b
258.51095027265484,266.4847593742096,b
287.23255669508205,211.32377170413343,b
272.9241405901133,212.7592946654354,b
263.3401681278106,265.8614376441352,b
199.23563977869225,198.5030890226667,b
